"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","tvtot","tvpol","ppltrst","pplfair","pplhlp","polintr","trstlgl","trstep","trstprl","prtcldes","lrscale","stfeco","stfgov","stfdem","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","aesfdrk","rlgblg","rlgdgr","dscrrce","dscrntn","dscrrlg","dscrlng","ctzcntr","ctzshipc","brncntr","cntbrthc","blgetmg","facntr","fbrncntb","mocntr","mmbrn","acetalv","imtcjob","imbleco","imwbcrm","gvrfgap","dfegcf","dfegcon","dfeghbg","admaimg","gndr","yrbrn","dvrcdeva","maritalb","eisced","edulvlb","pdwrk","crpdwk","wkhtot","uemp5yr","hinctnta","hincfel","edulvlfb","edulvlmb","ipeqopt","impsafe","ipfrule","ipudrst","impfree","ipstrgv","imptrad"
"ESS7e02_3",7,"2.3","23.11.2023",1689,"ES",1,0.9583794,2.0491037,1.9638188,5,0,7,7,6,3,7,5,5,66,4,1,1,2,5,1,2,1,8,8,8,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,2,5,5,5,2,2,6,8,3,1,1991,2,6,2,213,0,2,40,1,88,3,113,113,2,5,5,2,2,7,6
"ESS7e02_3",7,"2.3","23.11.2023",1693,"ES",1,0.98063666,2.0491037,2.0094264,7,5,8,8,5,2,6,4,6,1,5,5,5,5,9,2,2,2,9,9,9,1,1,5,0,0,0,0,1,"66",2,"EC",1,2,"EC",2,9,2,9,5,5,4,1,7,10,1,1,1975,2,1,4,313,1,6,60,1,5,3,311,0,1,1,3,1,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1694,"ES",1,0.98063666,2.0491037,2.0094264,7,3,5,5,7,3,6,5,5,66,5,5,4,7,5,3,3,3,5,8,5,2,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,5,3,3,3,2,6,9,3,1,1975,2,1,5,421,1,6,50,1,77,2,113,113,1,1,3,2,1,2,3
"ESS7e02_3",7,"2.3","23.11.2023",1700,"ES",1,1.2166221,2.0491037,2.492985,0,66,7,8,3,2,4,6,6,66,3,4,3,5,6,1,1,1,8,7,7,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,3,5,6,5,3,2,2,6,2,2,1977,2,1,6,620,1,6,36,6,7,1,222,0,1,5,5,2,2,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1701,"ES",1,0.9583794,2.0491037,1.9638188,1,1,6,6,7,2,7,7,8,66,88,4,3,9,10,3,3,1,8,8,77,1,1,10,0,0,0,0,1,"66",2,"MA",2,2,"MA",2,8,3,7,6,5,1,2,7,10,4,1,1988,2,6,1,113,1,6,77,1,1,4,0,0,1,2,1,1,1,1,5
"ESS7e02_3",7,"2.3","23.11.2023",1706,"ES",1,1.1114489,2.0491037,2.2774742,4,4,5,5,5,1,5,7,5,1,5,5,7,7,88,3,1,3,77,7,5,3,1,5,0,0,0,0,1,"66",2,"EC",2,2,"EC",2,5,1,7,5,5,9,2,2,99,1,2,1961,2,1,2,222,0,2,999,2,1,3,113,113,2,2,2,4,3,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1709,"ES",1,1.1114489,2.0491037,2.2774742,3,2,6,99,2,3,10,10,9,2,4,0,0,0,10,2,3,3,0,5,0,3,1,8,0,0,0,0,2,"GQ",2,"GQ",1,2,"GQ",2,5,2,10,6,0,2,1,6,8,1,2,1964,2,6,1,113,1,6,30,1,1,4,8888,8888,1,2,1,3,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",1710,"ES",1,1.0687691,2.0491037,2.1900187,5,3,2,5,3,2,2,3,2,2,4,2,0,2,5,7,7,7,5,8,5,2,2,9,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,5,5,5,1,3,6,8,1,2,1960,2,1,2,213,0,2,8,1,5,2,0,0,1,3,4,1,1,4,3
"ESS7e02_3",7,"2.3","23.11.2023",1713,"ES",1,1.1045343,2.0491037,2.2633052,5,3,6,6,7,3,4,7,5,66,5,4,4,4,7,1,1,1,7,6,8,2,2,5,1,0,0,0,1,"66",2,"CO",2,2,"CO",2,6,3,8,6,5,2,1,7,7,2,2,1998,2,6,2,213,0,2,666,6,3,2,213,213,1,3,5,1,1,1,4
"ESS7e02_3",7,"2.3","23.11.2023",1715,"ES",1,1.0687691,2.0491037,2.1900187,4,3,5,4,5,4,0,88,5,66,6,10,5,10,10,3,3,3,88,88,88,2,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,2,5,5,88,8,3,1,66,3,2,1930,2,1,1,113,0,2,56,6,3,1,113,113,2,5,4,1,2,6,1
"ESS7e02_3",7,"2.3","23.11.2023",1719,"ES",1,0.9583794,2.0491037,1.9638188,2,2,6,6,7,2,9,6,7,16,77,4,5,7,5,1,2,2,8,8,7,1,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,1,7,2,4,2,1,6,9,1,1,1997,2,6,2,213,0,2,24,6,7,1,720,720,3,5,2,1,2,3,3
"ESS7e02_3",7,"2.3","23.11.2023",1720,"ES",1,1.2166221,2.0491037,2.492985,3,2,6,6,5,2,3,4,4,1,5,4,4,6,5,3,3,3,5,5,5,2,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,1,5,5,3,1,3,5,6,2,2,1968,2,1,7,720,1,6,30,6,10,2,311,213,2,1,2,3,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1721,"ES",1,1.2166221,2.0491037,2.492985,2,2,7,7,3,1,5,2,2,16,3,4,2,8,6,2,2,2,7,8,8,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,1,5,5,5,2,3,7,5,4,2,1965,2,1,7,720,1,6,50,2,10,1,421,113,1,4,4,1,1,3,6
"ESS7e02_3",7,"2.3","23.11.2023",1722,"ES",1,1.1312549,2.0491037,2.3180587,7,4,6,7,5,2,5,7,7,1,7,6,6,7,7,2,2,2,5,6,7,1,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,1,5,4,5,2,3,7,7,3,2,1996,2,6,4,313,1,6,12,6,9,1,311,720,2,2,2,2,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",1723,"ES",1,1.2166221,2.0491037,2.492985,5,2,5,7,3,3,1,3,3,4,3,2,0,4,6,1,1,1,4,7,5,1,2,0,0,0,0,0,1,"66",1,"66",9,1,"66",1,6,1,4,5,5,2,2,7,6,2,2,1978,2,1,6,620,1,6,38,2,6,4,213,113,1,2,3,2,1,3,6
"ESS7e02_3",7,"2.3","23.11.2023",1725,"ES",1,1.1045343,2.0491037,2.2633052,3,0,5,4,3,3,1,1,4,66,6,3,0,2,6,1,1,1,5,3,6,3,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,4,5,4,2,2,7,9,1,2,1987,2,1,2,222,1,6,54,6,7,2,222,213,2,2,3,2,1,2,5
"ESS7e02_3",7,"2.3","23.11.2023",1726,"ES",1,1.3833268,2.0491037,2.83458,4,3,7,6,3,1,2,2,3,66,3,4,2,2,7,2,3,3,7,8,5,2,2,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,4,3,3,2,2,7,7,1,1,1981,2,6,6,620,1,6,70,6,7,2,113,113,2,3,4,2,4,2,1
"ESS7e02_3",7,"2.3","23.11.2023",1727,"ES",1,0.98063666,2.0491037,2.0094264,3,2,7,5,5,2,8,5,4,66,5,5,5,5,10,2,3,1,8,7,8,1,2,3,0,0,0,0,2,"CL",2,"CL",2,2,"CL",2,9,2,7,5,5,2,1,7,5,1,1,1973,2,1,4,313,0,2,60,6,3,3,313,313,2,1,4,1,5,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1729,"ES",1,0.98063666,2.0491037,2.0094264,3,2,3,2,3,3,1,3,2,15,2,4,1,6,5,2,2,3,6,8,7,2,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,3,7,5,4,2,2,7,5,4,1,1964,2,1,5,421,1,6,40,2,8,2,0,0,2,1,5,3,2,2,6
"ESS7e02_3",7,"2.3","23.11.2023",1730,"ES",1,1.2166221,2.0491037,2.492985,1,1,7,6,6,2,2,2,3,4,0,1,0,2,7,1,1,1,8,10,8,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,3,5,88,3,1,1,7,8,3,2,1978,2,6,7,720,1,6,50,6,6,2,720,620,2,2,3,2,2,3,4
"ESS7e02_3",7,"2.3","23.11.2023",1732,"ES",1,1.015025,2.0491037,2.0798914,2,2,8,8,5,3,4,7,5,66,4,1,1,1,5,1,1,1,7,10,9,2,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,5,4,4,3,1,7,7,1,1,1989,2,6,3,322,1,6,50,6,9,2,322,322,1,4,4,2,1,1,4
"ESS7e02_3",7,"2.3","23.11.2023",1733,"ES",1,1.2166221,2.0491037,2.492985,7,0,6,6,6,4,1,3,2,66,77,0,0,1,8,1,1,1,7,9,9,2,2,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,1,6,5,4,1,1,5,10,2,2,1962,2,6,7,720,0,2,60,1,5,2,720,113,1,3,3,1,1,5,4
"ESS7e02_3",7,"2.3","23.11.2023",1734,"ES",1,1.4339617,2.0491037,2.9383364,5,2,4,5,6,2,7,4,6,6,6,3,3,7,10,2,2,3,3,6,5,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,1,5,2,2,4,2,6,77,4,1,1976,2,1,7,720,1,6,40,6,6,2,720,213,1,5,3,2,3,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1735,"ES",1,1.4339617,2.0491037,2.9383364,5,1,3,7,6,1,6,5,2,16,5,1,0,2,5,2,2,2,5,7,5,1,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,5,3,3,3,3,7,6,2,1,1973,2,1,7,720,1,6,42,2,10,1,421,113,2,2,4,4,3,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1736,"ES",1,1.0856141,2.0491037,2.224536,1,1,7,7,9,2,5,8,5,6,5,3,5,8,8,2,3,4,3,3,2,1,1,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,1,7,4,6,1,3,3,6,4,2,1959,2,1,3,311,1,6,37,2,8,1,421,222,1,1,5,1,1,2,5
"ESS7e02_3",7,"2.3","23.11.2023",1737,"ES",1,1.1045343,2.0491037,2.2633052,2,1,5,5,5,4,5,5,4,66,77,3,3,3,8,1,1,1,3,3,4,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,2,3,1,3,2,1,7,5,2,2,1986,2,6,2,222,1,6,40,1,9,2,113,113,1,1,2,1,1,3,1
"ESS7e02_3",7,"2.3","23.11.2023",1738,"ES",1,0.9313955,2.0491037,1.908526,6,3,5,2,5,3,5,88,5,1,7,5,5,5,88,4,4,4,0,0,0,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,3,4,5,5,3,3,7,5,1,1,1948,2,1,1,0,0,2,40,6,5,2,0,0,2,1,2,2,3,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1740,"ES",1,0.9583794,2.0491037,1.9638188,3,3,2,4,4,4,0,0,0,66,4,0,0,0,5,2,2,1,8,8,10,3,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,5,5,5,1,1,7,6,2,1,1983,2,6,2,213,0,2,50,1,4,3,0,0,1,1,1,2,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1742,"ES",1,0.9313955,2.0491037,1.908526,7,2,1,0,0,4,0,0,2,66,77,0,4,0,8,2,2,2,2,88,1,3,1,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,3,5,5,2,5,2,3,5,3,1,1936,2,1,1,0,0,2,108,6,1,4,0,0,1,2,5,2,2,2,1
"ESS7e02_3",7,"2.3","23.11.2023",1743,"ES",1,0.9290746,2.0491037,1.9037702,5,3,6,6,5,1,3,1,1,15,2,2,0,4,88,1,1,1,88,10,5,1,2,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,3,5,5,1,1,2,6,8,4,2,1968,2,1,3,311,0,2,20,1,6,1,0,0,1,1,8,1,2,1,5
"ESS7e02_3",7,"2.3","23.11.2023",1744,"ES",1,1.0687691,2.0491037,2.1900187,7,4,0,5,6,3,5,4,5,1,8,0,5,5,6,2,3,3,6,7,5,3,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,2,5,10,3,3,3,6,8,3,2,1940,2,5,1,113,0,2,777,6,77,2,311,0,2,1,3,2,6,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1746,"ES",1,1.015025,2.0491037,2.0798914,4,2,7,5,6,2,3,8,7,2,77,7,4,2,8,2,2,1,7,6,5,1,1,0,0,0,0,0,1,"66",1,"66",9,1,"66",1,5,1,2,4,2,2,2,7,6,1,1,1993,2,6,5,421,1,6,40,6,7,2,421,113,2,2,2,2,2,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1747,"ES",1,0.9290746,2.0491037,1.9037702,2,2,2,1,1,3,5,5,5,1,8,5,4,3,3,3,3,3,3,7,2,3,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,5,0,1,2,2,7,5,1,2,1976,2,1,5,421,1,6,60,6,9,2,113,0,2,1,2,2,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",1748,"ES",1,1.2166221,2.0491037,2.492985,3,1,4,7,5,3,6,6,6,66,6,0,4,7,3,2,2,3,5,4,5,4,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,3,5,5,2,2,1,7,7,2,2,1974,2,1,5,520,1,6,45,6,3,2,0,0,2,1,2,2,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1750,"ES",1,1.1114489,2.0491037,2.2774742,2,1,5,4,7,3,6,4,4,66,77,0,1,1,5,4,4,4,2,3,5,2,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,3,1,2,1,2,1,7,8,2,2,1976,1,4,2,213,1,6,40,2,3,3,113,0,2,1,2,2,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1751,"ES",1,1.1114489,2.0491037,2.2774742,7,7,5,10,10,1,2,0,0,2,0,0,0,0,10,4,4,4,0,10,5,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,1,0,5,0,5,3,4,5,2,2,1971,2,1,2,222,0,2,40,1,6,2,113,213,1,1,1,1,4,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1752,"ES",1,0.8229348,2.0491037,1.6862788,6,0,3,7,0,2,0,0,3,2,2,0,0,3,9,1,1,1,8,8,9,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,3,5,2,5,1,1,7,8,4,1,1957,2,1,3,311,1,6,50,2,4,3,0,0,1,2,4,1,2,2,6
"ESS7e02_3",7,"2.3","23.11.2023",1753,"ES",1,0.87109154,2.0491037,1.7849569,3,1,6,7,5,4,0,4,0,66,5,1,0,0,6,2,2,2,5,5,6,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,2,5,7,3,4,2,7,8,4,1,1974,1,4,2,213,1,6,40,6,3,2,0,0,2,2,2,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1754,"ES",1,1.0687691,2.0491037,2.1900187,2,1,3,5,5,4,5,3,3,66,7,2,2,4,5,2,2,2,4,5,5,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,1,4,4,2,3,1,2,5,2,2,1959,2,1,2,222,1,6,40,6,9,1,113,113,2,2,5,2,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1755,"ES",1,0.9290746,2.0491037,1.9037702,4,3,2,2,3,3,4,5,2,66,5,1,0,8,5,2,2,2,3,5,5,2,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,1,7,8,5,2,2,7,10,2,2,1977,2,1,4,313,1,6,40,6,9,1,113,113,1,1,6,2,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1756,"ES",1,1.4339617,2.0491037,2.9383364,3,3,8,5,5,1,0,7,5,1,5,2,7,10,8,2,2,2,7,8,5,2,1,10,0,0,1,0,1,"66",1,"66",2,1,"66",1,6,2,5,5,2,1,1,4,5,2,1,1968,2,1,5,520,1,6,40,6,88,2,113,113,1,1,6,1,4,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1758,"ES",1,1.1903168,2.0491037,2.4390826,7,3,3,5,2,1,8,3,3,4,3,5,2,2,2,3,4,8,5,5,99,2,2,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,2,5,5,5,2,2,2,7,4,2,1983,2,6,5,520,0,2,42,1,77,3,0,0,1,2,5,1,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1761,"ES",1,0.9290746,2.0491037,1.9037702,7,1,2,2,1,3,5,5,5,2,3,1,0,6,8,3,3,4,5,6,5,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,3,3,3,5,1,2,2,9,2,2,1974,2,1,3,311,0,2,25,1,77,3,0,0,1,3,5,1,1,2,1
"ESS7e02_3",7,"2.3","23.11.2023",1762,"ES",1,0.87109154,2.0491037,1.7849569,7,5,8,5,2,2,10,0,8,1,7,2,6,10,7,4,4,8,2,3,2,2,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,2,2,2,2,2,4,5,2,1,1972,2,1,1,113,1,6,60,2,6,1,421,421,1,3,5,1,3,4,1
"ESS7e02_3",7,"2.3","23.11.2023",1763,"ES",1,1.1312549,2.0491037,2.3180587,7,1,1,3,2,3,4,2,2,15,3,3,0,0,7,8,4,8,3,5,5,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,1,8,5,2,5,1,2,3,5,1,2,1983,2,6,4,313,0,2,42,1,6,3,311,311,1,1,3,1,2,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1764,"ES",1,0.87109154,2.0491037,1.7849569,5,2,6,3,3,2,5,0,4,66,5,3,2,8,8,8,3,3,7,5,5,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,5,3,3,1,2,5,7,1,1,1976,2,6,2,213,1,6,45,1,8,2,113,213,1,2,4,2,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",1765,"ES",1,1.3833268,2.0491037,2.83458,0,66,5,4,3,2,7,6,4,66,3,2,4,3,10,2,2,2,8,8,8,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,3,7,5,7,2,1,7,10,3,1,1992,2,6,7,720,0,1,5,1,2,2,720,311,1,5,5,1,1,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1766,"ES",1,0.87109154,2.0491037,1.7849569,7,5,9,6,4,1,8,6,7,1,6,5,4,7,6,3,3,3,6,8,9,2,1,3,0,1,0,0,2,"PY",2,"PY",2,2,"PY",2,9,1,1,7,4,2,1,7,7,1,1,1976,1,4,2,213,1,6,60,6,2,3,113,113,1,2,1,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",1767,"ES",1,0.8229348,2.0491037,1.6862788,6,3,5,7,6,3,8,3,2,66,6,1,2,5,7,1,2,2,6,7,6,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,1,7,4,3,2,3,1,66,1,1,1936,2,1,3,311,0,2,55,6,9,1,113,0,1,2,1,2,2,2,1
"ESS7e02_3",7,"2.3","23.11.2023",1768,"ES",1,1.1312549,2.0491037,2.3180587,1,1,3,4,5,3,0,3,0,16,8,0,4,4,5,2,2,2,6,6,6,4,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,1,8,5,0,3,3,7,5,1,2,1989,2,6,4,313,1,6,20,6,10,1,720,421,1,1,5,2,1,1,5
"ESS7e02_3",7,"2.3","23.11.2023",1769,"ES",1,0.9583794,2.0491037,1.9638188,3,1,7,6,5,2,2,6,6,66,88,2,3,8,10,3,3,3,6,5,6,1,1,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,5,6,6,2,1,7,10,3,1,1998,2,6,2,213,0,2,666,6,5,1,720,620,1,2,5,2,3,1,5
"ESS7e02_3",7,"2.3","23.11.2023",1770,"ES",1,0.9313955,2.0491037,1.908526,2,2,3,3,0,2,0,1,4,1,5,2,4,7,1,3,3,3,5,6,5,3,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,2,9,5,2,4,1,6,8,4,1,1958,2,1,2,213,1,6,40,2,7,2,0,0,1,2,2,4,1,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1771,"ES",1,1.4339617,2.0491037,2.9383364,4,2,7,7,5,2,9,8,8,1,6,7,8,9,5,2,2,2,7,7,9,1,1,5,0,0,0,0,1,"66",1,"66",9,1,"66",1,1,2,8,6,4,2,2,4,7,1,1,1962,2,1,7,800,1,6,55,6,10,1,311,311,2,4,3,2,9,3,2
"ESS7e02_3",7,"2.3","23.11.2023",1773,"ES",1,0.82570827,2.0491037,1.6919619,5,5,0,2,3,4,1,1,0,66,6,2,2,1,2,4,3,3,1,5,3,2,1,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,1,3,3,1,3,3,4,5,3,1,1972,2,6,2,213,1,6,40,1,4,2,0,0,2,4,5,3,4,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1774,"ES",1,0.82570827,2.0491037,1.6919619,5,1,3,1,5,3,2,5,5,66,3,3,7,2,6,3,3,3,2,2,2,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,1,1,2,3,2,3,1,66,3,1,1961,2,1,1,113,1,6,24,1,2,3,0,0,2,2,3,2,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1775,"ES",1,1.0535431,2.0491037,2.1588192,3,3,2,5,2,4,8,5,6,1,7,8,5,4,8,3,3,3,5,6,5,3,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,1,2,2,2,2,3,1,66,4,2,1978,2,1,2,213,0,2,20,1,4,2,213,213,2,2,2,2,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1776,"ES",1,0.82570827,2.0491037,1.6919619,3,2,5,6,9,3,1,3,3,15,0,0,0,3,3,2,2,2,5,8,7,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,1,5,6,3,2,2,2,7,1,1,1973,1,4,2,222,0,2,45,2,5,3,0,0,1,2,3,2,2,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1778,"ES",1,0.9084484,2.0491037,1.861505,6,1,5,7,3,3,5,4,3,15,5,4,0,1,4,1,1,1,7,5,5,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,1,4,5,2,2,3,1,66,3,1,1984,2,6,2,222,0,2,22,1,3,2,222,113,1,2,2,3,2,2,3
"ESS7e02_3",7,"2.3","23.11.2023",1779,"ES",1,1.0535431,2.0491037,2.1588192,6,7,3,5,6,2,3,3,3,66,2,2,3,4,7,3,3,3,5,8,5,1,1,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,1,2,2,5,3,3,1,66,4,2,1972,2,3,1,113,1,6,25,1,3,2,0,0,2,2,3,2,2,2,3
"ESS7e02_3",7,"2.3","23.11.2023",1781,"ES",1,1.0535431,2.0491037,2.1588192,5,7,3,4,2,3,2,6,5,2,3,3,3,5,5,4,4,4,2,5,5,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,1,0,2,2,2,3,1,66,4,2,1969,2,1,2,213,1,6,20,2,2,4,0,0,1,2,4,1,6,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1782,"ES",1,0.8828704,2.0491037,1.809093,7,7,5,3,7,3,2,3,4,2,3,7,4,5,2,2,2,2,8,8,5,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,1,5,7,5,2,3,1,66,4,1,1947,2,6,1,0,0,2,40,6,2,1,0,0,3,3,3,3,3,3,3
"ESS7e02_3",7,"2.3","23.11.2023",1784,"ES",1,1.0130869,2.0491037,2.07592,7,6,6,2,5,3,7,88,5,2,2,8,4,7,88,4,4,4,4,5,88,1,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,1,1,1,1,3,8,3,1,66,1,2,1933,2,1,1,113,0,2,40,2,4,1,0,8888,2,1,1,2,4,2,1
"ESS7e02_3",7,"2.3","23.11.2023",1790,"ES",1,0.9027951,2.0491037,1.8499207,5,3,6,8,3,2,3,4,2,4,3,1,0,3,7,1,1,1,3,6,5,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,1,6,3,4,2,1,2,7,2,1,1959,2,1,6,620,1,6,38,2,9,2,113,113,2,2,2,2,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1791,"ES",1,0.82570827,2.0491037,1.6919619,4,3,7,7,4,3,5,4,5,66,5,4,4,5,7,2,3,3,3,3,5,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,6,2,3,4,1,2,5,1,1,1962,2,1,2,213,1,6,65,6,6,1,0,0,2,2,2,3,3,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1792,"ES",1,1.1532369,2.0491037,2.363102,3,2,1,4,4,3,1,2,1,66,5,2,0,2,5,3,3,3,1,4,1,3,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,3,2,0,1,2,3,7,5,3,2,1980,2,6,6,620,0,2,35,1,2,2,0,113,1,1,5,1,4,1,4
"ESS7e02_3",7,"2.3","23.11.2023",1797,"ES",1,0.82570827,2.0491037,1.6919619,5,6,4,6,7,2,0,7,3,1,7,4,1,7,8,3,3,3,6,4,4,1,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,1,2,2,2,2,3,1,66,3,1,1979,2,1,2,213,1,6,40,6,7,2,113,113,1,1,3,1,2,1,2
"ESS7e02_3",7,"2.3","23.11.2023",1798,"ES",1,0.88067037,2.0491037,1.804585,4,1,5,5,3,3,4,2,2,66,5,0,0,2,3,3,3,3,0,5,5,2,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,2,1,1,2,4,2,3,5,4,2,1973,2,1,5,421,0,2,35,6,7,2,7777,7777,2,2,3,2,2,2,2
"ESS7e02_3",7,"2.3","23.11.2023",1799,"ES",1,0.88067037,2.0491037,1.804585,2,2,4,7,6,2,6,1,7,66,5,3,0,0,7,2,2,2,5,8,5,3,2,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,1,7,7,8,3,1,6,6,3,2,1980,2,6,4,313,0,2,666,6,5,2,0,0,2,2,2,2,2,2,3
"ESS7e02_3",7,"2.3","23.11.2023",1807,"ES",1,1.0535431,2.0491037,2.1588192,5,1,2,5,7,4,5,5,5,2,3,4,2,2,3,1,2,3,5,6,6,3,1,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,2,2,2,3,8,3,1,66,4,2,1964,2,1,1,113,0,2,666,7,5,3,113,0,1,2,5,2,2,2,4
"ESS7e02_3",7,"2.3","23.11.2023",1811,"ES",1,1.0723172,2.0491037,2.1972892,2,1,7,7,7,2,7,6,7,66,3,0,0,0,7,8,8,8,8,10,6,2,1,9,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,3,5,5,5,2,1,5,9,4,2,1994,2,6,4,313,0,2,666,6,6,1,421,213,1,3,4,1,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",1812,"ES",1,1.0130869,2.0491037,2.07592,5,1,4,5,2,4,1,1,0,66,4,3,3,4,4,3,3,4,1,4,5,1,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,1,5,4,4,3,2,5,6,4,2,1951,2,5,1,0,0,2,666,6,3,3,0,0,2,3,3,2,3,3,3
